Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
08.11.2024,"45,000.00","45,000.00","45,000.00","45,000.00",0.00,20,"900,000","900,000"
07.11.2024,"45,000.00","45,000.00","45,000.00","45,000.00",0.46,42,"1,890,000","1,890,000"
06.11.2024,"44,750.00","45,000.00","44,750.00","44,793.57",-0.25,23,"1,030,252","1,030,252"
05.11.2024,"45,000.00","45,000.00","44,750.00","44,907.11",0.40,90,"4,041,640","4,041,640"
04.11.2024,"44,750.00","44,880.00","44,700.00","44,727.80",-0.02,104,"4,651,691","4,651,691"
01.11.2024,"44,750.00","44,880.00","44,700.00","44,734.90",-0.35,51,"2,281,480","2,281,480"
31.10.2024,"44,890.00","44,890.00","44,890.00","44,890.00",-0.02,23,"1,032,470","1,032,470"
30.10.2024,"44,900.00","44,900.00","44,900.00","44,900.00",0.69,6,"269,400","269,400"
29.10.2024,"44,551.00","44,995.00","44,551.00","44,592.30",-0.81,54,"2,407,984","2,407,984"
28.10.2024,"44,994.00","44,997.00","44,550.00","44,954.46",0.57,63,"2,832,131","2,832,131"
25.10.2024,"44,700.00","44,700.00","44,700.00","44,700.00",0.22,9,"402,300","402,300"
24.10.2024,"44,600.00","44,600.00","44,600.00","44,600.00",-0.22,15,"669,000","669,000"
22.10.2024,"44,700.00","44,700.00","44,700.00","44,700.00",-0.32,20,"894,000","894,000"
21.10.2024,"44,700.00","44,998.00","44,700.00","44,841.90",-0.35,21,"941,680","941,680"
18.10.2024,"44,998.00","44,998.00","44,998.00","44,998.00",0.00,13,"584,974","584,974"
16.10.2024,"44,999.00","44,999.00","44,998.00","44,998.80",0.00,5,"224,994","224,994"
15.10.2024,"44,998.00","44,998.00","44,998.00","44,998.00",0.00,13,"584,974","584,974"
14.10.2024,"44,995.00","45,000.00","44,990.00","44,997.44",0.14,27,"1,214,931","1,214,931"
10.10.2024,"44,999.00","44,999.00","44,890.00","44,935.56",0.75,27,"1,213,260","1,213,260"
09.10.2024,"44,601.00","44,601.00","44,601.00","44,601.00",-0.22,2,"89,202","89,202"
08.10.2024,"44,700.00","44,701.00","44,700.00","44,700.40",-0.53,10,"447,004","447,004"
07.10.2024,"44,998.00","44,998.00","44,600.00","44,940.43",0.69,14,"629,166","629,166"
04.10.2024,"44,250.00","44,880.00","44,250.00","44,634.62",-0.56,13,"580,250","580,250"
03.10.2024,"44,850.00","44,900.00","44,850.00","44,885.86",-0.03,14,"628,402","628,402"
02.10.2024,"44,900.00","44,900.00","44,900.00","44,900.00",-0.11,10,"449,000","449,000"
01.10.2024,"44,949.00","44,949.00","44,949.00","44,949.00",0.22,5,"224,745","224,745"
30.09.2024,"44,850.00","44,850.00","44,850.00","44,850.00",-0.33,3,"134,550","134,550"
27.09.2024,"44,999.00","44,999.00","44,999.00","44,999.00",0.00,15,"674,985","674,985"
26.09.2024,"45,000.00","45,000.00","45,000.00","45,000.00",0.00,21,"945,000","945,000"
25.09.2024,"45,000.00","45,000.00","44,995.00","44,999.00",0.01,15,"674,985","674,985"
24.09.2024,"44,995.00","44,999.00","44,995.00","44,996.18",-0.01,17,"764,935","764,935"
23.09.2024,"44,999.00","44,999.00","44,999.00","44,999.00",0.00,33,"1,484,967","1,484,967"
20.09.2024,"45,000.00","45,000.00","44,999.00","44,999.14",0.00,7,"314,994","314,994"
19.09.2024,"44,998.00","44,998.00","44,998.00","44,998.00",0.00,40,"1,799,920","1,799,920"
18.09.2024,"44,998.00","45,000.00","44,994.00","44,996.89",0.00,72,"3,239,776","3,239,776"
17.09.2024,"44,999.00","44,999.00","44,999.00","44,999.00",0.22,4,"179,996","179,996"
16.09.2024,"44,900.00","45,000.00","44,900.00","44,901.62",-0.50,117,"5,253,490","5,253,490"
13.09.2024,"44,900.00","45,900.00","44,900.00","45,125.26",0.51,119,"5,369,906","5,369,906"
12.09.2024,"44,895.00","44,895.00","44,895.00","44,895.00",0.01,16,"718,320","718,320"
10.09.2024,"44,895.00","44,900.00","44,850.00","44,892.15",0.88,82,"3,681,156","3,681,156"
05.09.2024,"44,501.00","44,501.00","44,501.00","44,501.00",-1.10,2,"89,002","89,002"
03.09.2024,"44,998.00","45,000.00","44,997.00","44,997.61",0.00,67,"3,014,840","3,014,840"
02.09.2024,"45,000.00","45,000.00","44,997.00","44,998.43",0.86,115,"5,174,820","5,174,820"
30.08.2024,"44,500.00","45,000.00","44,500.00","44,612.81",-0.86,31,"1,382,997","1,382,997"
29.08.2024,"44,999.00","44,999.00","44,999.00","44,999.00",0.00,32,"1,439,968","1,439,968"
27.08.2024,"44,999.00","44,999.00","44,999.00","44,999.00",0.00,6,"269,994","269,994"
26.08.2024,"45,000.00","45,000.00","45,000.00","45,000.00",0.07,51,"2,295,000","2,295,000"
23.08.2024,"45,000.00","45,000.00","44,900.00","44,966.59",1.05,91,"4,091,960","4,091,960"
22.08.2024,"44,503.00","44,503.00","44,500.00","44,500.19",-1.11,156,"6,942,030","6,942,030"
21.08.2024,"44,999.00","44,999.00","44,999.00","44,999.00",1.12,2,"89,998","89,998"
19.08.2024,"44,499.00","44,500.00","44,499.00","44,499.27",-0.03,74,"3,292,946","3,292,946"
16.08.2024,"44,988.00","44,988.00","44,500.00","44,512.89",-0.83,188,"8,368,424","8,368,424"
15.08.2024,"44,000.00","44,998.00","44,000.00","44,887.11",2.60,9,"403,984","403,984"
14.08.2024,"44,000.00","44,000.00","43,500.00","43,750.00",-0.52,4,"175,000","175,000"
13.08.2024,"44,000.00","44,000.00","43,900.00","43,980.00",-0.72,10,"439,800","439,800"
12.08.2024,"44,000.00","44,900.00","44,000.00","44,300.00",-1.26,15,"664,500","664,500"
09.08.2024,"45,000.00","45,000.00","43,890.00","44,865.61",2.68,84,"3,768,711","3,768,711"
08.08.2024,"43,890.00","43,890.00","42,900.00","43,692.62",3.75,60,"2,621,557","2,621,557"
07.08.2024,"42,100.00","42,200.00","41,889.00","42,115.00",0.09,28,"1,179,220","1,179,220"
06.08.2024,"41,890.00","42,999.00","41,890.00","42,075.94",-2.52,18,"757,367","757,367"
05.08.2024,"43,000.00","44,015.00","43,000.00","43,161.88",-2.49,25,"1,079,047","1,079,047"
31.07.2024,"44,999.00","44,999.00","44,015.00","44,263.50",-1.92,8,"354,108","354,108"
29.07.2024,"45,149.00","45,392.00","44,015.00","45,130.86",2.41,43,"1,940,627","1,940,627"
26.07.2024,"44,100.00","44,200.00","43,998.00","44,070.34",0.26,94,"4,142,612","8,552,612"
25.07.2024,"43,900.00","43,999.00","43,900.00","43,956.57",-0.10,7,"307,696","307,696"
24.07.2024,"43,999.00","44,000.00","43,999.00","43,999.87",-0.04,23,"1,011,997","1,011,997"
23.07.2024,"44,000.00","44,199.00","44,000.00","44,018.09",-0.41,44,"1,936,796","1,936,796"
22.07.2024,"44,199.00","44,300.00","44,100.00","44,197.74",-0.07,58,"2,563,469","2,563,469"
19.07.2024,"44,199.00","44,260.00","44,190.00","44,226.79",2.92,52,"2,299,793","2,299,793"
18.07.2024,"43,400.00","43,500.00","42,500.00","42,973.04",3.98,109,"4,684,061","4,684,061"
17.07.2024,"41,500.00","41,557.00","41,000.00","41,326.84",2.43,25,"1,033,171","1,033,171"
16.07.2024,"40,500.00","40,500.00","39,900.00","40,346.81",1.88,94,"3,792,600","3,792,600"
15.07.2024,"39,603.00","39,603.00","39,603.00","39,603.00",0.25,2,"79,206","79,206"
12.07.2024,"39,799.00","39,799.00","39,395.00","39,503.29",1.29,38,"1,501,125","1,501,125"
11.07.2024,"39,000.00","39,000.00","39,000.00","39,000.00",0.00,4,"156,000","156,000"
10.07.2024,"39,000.00","39,000.00","38,990.00","38,999.32",0.12,131,"5,108,911","5,108,911"
09.07.2024,"38,999.00","39,000.00","38,850.00","38,954.34",0.41,94,"3,661,708","3,661,708"
08.07.2024,"38,800.00","38,900.00","38,750.00","38,795.38",0.10,240,"9,310,890","9,310,890"
05.07.2024,"38,800.00","38,800.00","38,749.00","38,757.50",0.04,44,"1,705,330","1,705,330"
04.07.2024,"38,800.00","38,900.00","38,600.00","38,743.11",-0.17,65,"2,518,302","2,518,302"
03.07.2024,"38,800.00","38,900.00","38,800.00","38,807.69",-0.38,26,"1,009,000","1,009,000"
02.07.2024,"38,900.00","38,998.00","38,900.00","38,953.83",0.14,82,"3,194,214","3,194,214"
28.06.2024,"38,900.00","38,900.00","38,900.00","38,900.00",-0.17,29,"1,128,100","1,128,100"
27.06.2024,"38,900.00","38,999.00","38,900.00","38,966.00",-0.08,30,"1,168,980","1,168,980"
26.06.2024,"38,999.00","38,999.00","38,999.00","38,999.00",0.01,14,"545,986","545,986"
25.06.2024,"38,999.00","38,999.00","38,990.00","38,996.43",0.02,7,"272,975","272,975"
24.06.2024,"38,890.00","39,029.00","38,890.00","38,986.80",-0.11,10,"389,868","389,868"
20.06.2024,"38,999.00","39,050.00","38,999.00","39,029.60",-0.06,5,"195,148","195,148"
19.06.2024,"39,000.00","39,300.00","39,000.00","39,054.55",-0.83,11,"429,600","429,600"
18.06.2024,"39,000.00","39,500.00","39,000.00","39,381.04",-0.30,27,"1,063,288","1,063,288"
17.06.2024,"39,500.00","39,500.00","39,500.00","39,500.00",-0.02,5,"197,500","197,500"
14.06.2024,"39,400.00","39,700.00","39,400.00","39,506.45",-0.16,31,"1,224,700","1,224,700"
13.06.2024,"39,600.00","39,600.00","39,500.00","39,571.43",0.18,7,"277,000","277,000"
12.06.2024,"39,500.00","39,500.00","39,498.00","39,499.38",-0.09,21,"829,487","829,487"
11.06.2024,"39,534.00","39,534.00","39,534.00","39,534.00",-3.00,2,"79,068","79,068"
10.06.2024,"41,000.00","41,500.00","40,651.00","40,755.70",-0.10,244,"9,944,390","9,944,390"
07.06.2024,"40,839.00","40,889.00","40,660.00","40,794.62",0.79,220,"8,974,816","8,974,816"
06.06.2024,"40,500.00","40,600.00","40,300.00","40,473.17",1.15,305,"12,344,318","12,344,318"
05.06.2024,"40,050.00","40,100.00","40,000.00","40,011.79",0.02,143,"5,721,686","5,721,686"
04.06.2024,"39,950.00","40,100.00","39,950.00","40,002.88",-0.41,146,"5,840,421","5,840,421"
03.06.2024,"40,051.00","40,500.00","40,051.00","40,168.64",-0.11,92,"3,695,515","3,695,515"
31.05.2024,"40,000.00","40,995.00","40,000.00","40,213.62",0.47,80,"3,217,090","3,217,090"
30.05.2024,"40,000.00","40,500.00","40,000.00","40,023.71",-2.24,116,"4,642,750","4,642,750"
29.05.2024,"40,500.00","41,000.00","40,500.00","40,941.88",2.52,137,"5,609,038","5,609,038"
28.05.2024,"40,542.00","40,542.00","39,899.00","39,935.50",1.46,32,"1,277,936","1,277,936"
27.05.2024,"39,500.00","39,502.00","39,300.00","39,362.07",-0.20,532,"20,940,622","24,890,622"
23.05.2024,"39,498.00","39,500.00","39,250.00","39,441.18",0.58,327,"12,897,265","12,897,265"
22.05.2024,"39,250.00","39,252.00","39,008.00","39,213.49",0.56,173,"6,783,934","6,783,934"
21.05.2024,"39,000.00","39,001.00","38,990.00","38,995.33",-0.08,338,"13,180,423","13,180,423"
20.05.2024,"38,996.00","39,200.00","38,923.00","39,024.74",-0.22,125,"4,878,093","4,878,093"
17.05.2024,"38,920.00","39,207.00","38,920.00","39,110.39",-0.72,31,"1,212,422","1,212,422"
16.05.2024,"39,210.00","39,590.00","39,210.00","39,395.14",-0.52,101,"3,978,909","3,978,909"
15.05.2024,"39,600.00","39,601.00","39,600.00","39,600.08",-0.16,13,"514,801","514,801"
14.05.2024,"39,597.00","39,800.00","39,597.00","39,663.15",-0.34,94,"3,728,336","3,728,336"
13.05.2024,"39,700.00","39,996.00","39,651.00","39,799.41",-0.33,69,"2,746,159","2,746,159"
10.05.2024,"39,800.00","39,999.00","39,799.00","39,932.73",-0.19,51,"2,036,569","2,036,569"
09.05.2024,"39,999.00","40,100.00","39,999.00","40,007.87",-0.07,94,"3,760,740","3,760,740"
07.05.2024,"39,997.00","40,499.00","39,997.00","40,037.59",-1.14,138,"5,525,188","5,525,188"
02.05.2024,"40,500.00","40,500.00","40,500.00","40,500.00",-0.64,10,"405,000","405,000"
30.04.2024,"40,500.00","41,000.00","40,500.00","40,762.20",-1.59,79,"3,220,214","3,220,214"
29.04.2024,"41,490.00","41,650.00","41,000.00","41,419.29",5.56,218,"9,029,405","9,029,405"
26.04.2024,"39,900.00","39,900.00","39,002.00","39,237.15",0.47,81,"3,178,209","3,178,209"
25.04.2024,"39,000.00","39,200.00","39,000.00","39,052.63",2.55,38,"1,484,000","1,484,000"
23.04.2024,"38,300.00","38,501.00","38,000.00","38,080.35",-1.37,185,"7,044,864","7,044,864"
22.04.2024,"38,601.00","38,800.00","38,601.00","38,608.51",-0.16,53,"2,046,251","2,046,251"
19.04.2024,"38,600.00","39,000.00","38,600.00","38,669.57",-0.51,23,"889,400","889,400"
18.04.2024,"38,700.00","38,999.00","38,700.00","38,868.52",-0.29,42,"1,632,478","1,632,478"
17.04.2024,"38,805.00","39,050.00","38,805.00","38,979.89",0.31,19,"740,618","740,618"
16.04.2024,"39,000.00","39,000.00","38,800.00","38,860.72",2.27,79,"3,069,997","3,069,997"
12.04.2024,"38,000.00","38,000.00","38,000.00","38,000.00",-2.56,20,"760,000","760,000"
11.04.2024,"39,000.00","39,000.00","39,000.00","39,000.00",2.63,5,"195,000","195,000"
09.04.2024,"38,000.00","38,000.00","38,000.00","38,000.00",-1.32,95,"3,610,000","3,610,000"
05.04.2024,"38,509.00","38,509.00","38,509.00","38,509.00",-3.00,4,"154,036","154,036"
02.04.2024,"39,700.00","39,700.00","39,700.00","39,700.00",-0.13,12,"476,400","476,400"
28.03.2024,"39,750.00","39,750.00","39,750.00","39,750.00",8.90,2,"79,500","79,500"
27.03.2024,"36,502.00","36,502.00","36,502.00","36,502.00",-0.44,15,"547,530","547,530"
26.03.2024,"36,700.00","37,000.00","36,500.00","36,664.95",0.94,97,"3,556,500","3,556,500"
25.03.2024,"36,500.00","36,500.00","36,150.00","36,325.00",0.68,6,"217,950","217,950"
22.03.2024,"36,002.00","36,200.00","36,002.00","36,081.20",0.22,5,"180,406","180,406"
21.03.2024,"36,000.00","36,001.00","36,000.00","36,000.83",0.00,18,"648,015","648,015"
20.03.2024,"36,000.00","36,000.00","36,000.00","36,000.00",0.00,16,"576,000","576,000"
19.03.2024,"36,000.00","36,000.00","36,000.00","36,000.00",-0.55,4,"144,000","144,000"
18.03.2024,"36,200.00","36,200.00","36,190.00","36,198.18",-1.37,11,"398,180","398,180"
14.03.2024,"38,500.00","38,500.00","35,500.00","36,700.00",4.84,5,"183,500","183,500"
13.03.2024,"35,000.00","35,100.00","35,000.00","35,004.35",-0.02,46,"1,610,200","1,610,200"
12.03.2024,"35,011.00","35,011.00","35,011.00","35,011.00",-1.26,2,"70,022","70,022"
07.03.2024,"35,500.00","35,500.00","35,000.00","35,458.33",1.31,36,"1,276,500","1,276,500"
06.03.2024,"35,000.00","35,000.00","35,000.00","35,000.00",0.00,3,"105,000","14,105,000"
05.03.2024,"35,000.00","35,000.00","35,000.00","35,000.00",0.08,60,"2,100,000","2,100,000"
01.03.2024,"34,600.00","35,000.00","34,600.00","34,973.08",-0.04,52,"1,818,600","1,818,600"
29.02.2024,"35,000.00","35,000.00","34,800.00","34,988.57",0.77,35,"1,224,600","1,224,600"
28.02.2024,"34,998.00","34,998.00","34,500.00","34,720.05",-0.80,43,"1,492,962","1,492,962"
27.02.2024,"34,998.00","34,999.00","34,990.00","34,998.48",0.14,111,"3,884,831","3,884,831"
26.02.2024,"34,999.00","35,000.00","34,001.00","34,949.16",3.25,205,"7,164,578","7,164,578"
23.02.2024,"34,000.00","34,000.00","33,500.00","33,849.90",1.02,50,"1,692,495","1,692,495"
22.02.2024,"33,500.00","33,550.00","33,500.00","33,508.70",0.44,100,"3,350,870","3,350,870"
21.02.2024,"33,450.00","33,499.00","33,300.00","33,362.89",0.19,46,"1,534,693","1,534,693"
20.02.2024,"33,300.00","33,300.00","33,300.00","33,300.00",-0.65,21,"699,300","699,300"
19.02.2024,"33,500.00","33,599.00","33,499.00","33,519.50",0.72,10,"335,195","2,345,195"
16.02.2024,"33,102.00","33,700.00","33,102.00","33,281.40",0.55,10,"332,814","332,814"
15.02.2024,"33,101.00","33,101.00","33,100.00","33,100.34",0.01,38,"1,257,813","1,257,813"
14.02.2024,"33,000.00","33,100.00","33,000.00","33,095.89",-0.12,73,"2,416,000","2,416,000"
13.02.2024,"33,110.00","33,405.00","33,110.00","33,136.94",-0.15,108,"3,578,789","3,578,789"
12.02.2024,"33,000.00","33,404.00","33,000.00","33,185.95",-0.66,39,"1,294,252","1,294,252"
08.02.2024,"33,400.00","33,420.00","33,400.00","33,405.83",-0.13,24,"801,740","801,740"
07.02.2024,"33,450.00","33,450.00","33,449.00","33,449.88",-0.14,24,"802,797","802,797"
06.02.2024,"33,497.00","33,499.00","33,497.00","33,497.40",2.96,15,"502,461","502,461"
05.02.2024,"32,533.00","32,533.00","32,533.00","32,533.00",-3.00,5,"162,665","162,665"
02.02.2024,"33,500.00","33,600.00","33,500.00","33,538.36",0.08,465,"15,595,339","21,256,839"
01.02.2024,"33,500.00","33,751.00","33,499.00","33,510.22",2.26,495,"16,587,561","16,587,561"
31.01.2024,"33,500.00","33,500.00","32,199.00","32,768.96",4.78,422,"13,828,502","13,828,502"
30.01.2024,"31,600.00","31,600.00","31,000.00","31,274.00",1.97,274,"8,569,075","8,569,075"
29.01.2024,"30,800.00","30,800.00","30,000.00","30,670.12",2.27,120,"3,680,414","3,680,414"
26.01.2024,"29,999.00","29,999.00","29,987.00","29,988.96",0.00,354,"10,616,093","10,616,093"
25.01.2024,"29,989.00","29,990.00","29,988.00","29,988.79",0.02,223,"6,687,501","6,687,501"
24.01.2024,"29,985.00","29,989.00","29,951.00","29,982.21",0.10,296,"8,874,735","8,874,735"
23.01.2024,"29,950.00","29,990.00","29,949.00","29,953.42",0.01,66,"1,976,926","1,976,926"
22.01.2024,"29,950.00","29,950.00","29,950.00","29,950.00",0.00,10,"299,500","299,500"
18.01.2024,"29,950.00","29,950.00","29,949.00","29,949.20",-0.14,10,"299,492","299,492"
17.01.2024,"29,950.00","29,997.00","29,950.00","29,990.17",-0.01,228,"6,837,759","6,837,759"
16.01.2024,"29,899.00","29,997.00","29,899.00","29,993.14",0.05,224,"6,718,463","6,718,463"
15.01.2024,"29,989.00","29,998.00","29,900.00","29,979.24",-0.04,72,"2,158,505","2,158,505"
12.01.2024,"29,989.00","29,999.00","29,989.00","29,990.52",-0.02,77,"2,309,270","2,309,270"
11.01.2024,"29,996.00","29,997.00","29,995.00","29,995.90",0.15,275,"8,248,872","8,248,872"
10.01.2024,"29,950.00","29,950.00","29,950.00","29,950.00",-0.15,4,"119,800","119,800"
09.01.2024,"29,993.00","29,999.00","29,993.00","29,994.16",-0.01,179,"5,368,955","5,368,955"
05.01.2024,"29,996.00","29,999.00","29,996.00","29,996.24",0.00,135,"4,049,492","4,049,492"
04.01.2024,"29,996.00","29,997.00","29,940.00","29,995.20",0.32,160,"4,799,232","4,799,232"
03.01.2024,"29,935.00","29,945.00","29,898.00","29,900.92",0.52,83,"2,481,776","2,481,776"
02.01.2024,"29,794.00","29,794.00","29,670.00","29,747.50",0.70,8,"237,980","237,980"
28.12.2023,"29,595.00","29,595.00","29,500.00","29,539.32",0.15,132,"3,899,190","3,899,190"
27.12.2023,"29,495.00","29,498.00","29,494.00","29,496.47",0.23,214,"6,312,244","6,312,244"
26.12.2023,"29,499.00","29,499.00","29,350.00","29,428.29",0.27,106,"3,119,399","3,119,399"
25.12.2023,"29,350.00","29,350.00","29,350.00","29,350.00",0.51,21,"616,350","616,350"
22.12.2023,"29,200.00","29,200.00","29,200.00","29,200.00",0.00,100,"2,920,000","2,920,000"
21.12.2023,"29,200.00","29,200.00","29,200.00","29,200.00",0.47,3,"87,600","87,600"
20.12.2023,"29,100.00","29,100.00","28,960.00","29,063.71",0.22,189,"5,493,041","5,493,041"
15.12.2023,"29,000.00","29,002.00","29,000.00","29,000.04",-0.63,114,"3,306,004","3,306,004"
14.12.2023,"29,166.00","29,200.00","29,166.00","29,183.00",-0.06,20,"583,660","583,660"
13.12.2023,"29,200.00","29,200.00","29,200.00","29,200.00",0.00,126,"3,679,200","3,679,200"
11.12.2023,"29,200.00","29,201.00","29,200.00","29,200.04",0.00,50,"1,460,002","1,460,002"
07.12.2023,"29,200.00","29,200.00","29,200.00","29,200.00",-0.66,4,"116,800","116,800"
06.12.2023,"29,390.00","29,400.00","29,390.00","29,395.00",0.14,10,"293,950","293,950"
05.12.2023,"29,400.00","29,400.00","29,300.00","29,353.30",0.33,288,"8,453,750","8,453,750"
04.12.2023,"29,299.00","29,299.00","29,250.00","29,255.84",0.16,109,"3,188,887","3,188,887"
01.12.2023,"29,200.00","29,269.00","29,200.00","29,209.52",0.64,29,"847,076","847,076"
30.11.2023,"29,200.00","29,200.00","29,000.00","29,024.57",0.08,116,"3,366,850","3,366,850"
29.11.2023,"29,000.00","29,000.00","29,000.00","29,000.00",0.17,10,"290,000","290,000"
28.11.2023,"28,949.00","28,950.00","28,949.00","28,949.98",0.49,782,"22,638,883","22,638,883"
27.11.2023,"28,801.00","28,950.00","28,801.00","28,808.10",-0.32,105,"3,024,850","3,024,850"
24.11.2023,"28,900.00","28,900.00","28,900.00","28,900.00",0.00,74,"2,138,600","2,138,600"
23.11.2023,"28,900.00","28,900.00","28,900.00","28,900.00",-0.51,21,"606,900","606,900"
22.11.2023,"28,900.00","29,499.00","28,899.00","29,048.68",1.29,57,"1,655,775","1,655,775"
21.11.2023,"28,681.00","28,681.00","28,680.00","28,680.04",0.01,112,"3,212,165","3,212,165"
20.11.2023,"28,800.00","28,800.00","28,350.00","28,677.11",-0.47,83,"2,380,200","2,380,200"
17.11.2023,"28,850.00","28,850.00","28,800.00","28,812.50",0.04,20,"576,250","576,250"
16.11.2023,"28,800.00","28,800.00","28,800.00","28,800.00",-0.12,43,"1,238,400","1,238,400"
15.11.2023,"28,889.00","28,889.00","28,800.00","28,835.06",0.65,17,"490,196","490,196"
14.11.2023,"28,650.00","28,650.00","28,650.00","28,650.00",-0.82,5,"143,250","143,250"
13.11.2023,"28,888.00","28,888.00","28,888.00","28,888.00",-0.01,2,"57,776","57,776"
10.11.2023,"28,890.00","28,890.00","28,890.00","28,890.00",0.94,3,"86,670","86,670"
09.11.2023,"28,649.00","28,649.00","28,600.00","28,621.78",0.17,27,"772,788","772,788"
08.11.2023,"28,599.00","28,600.00","28,500.00","28,573.03",-0.09,93,"2,657,292","2,657,292"
07.11.2023,"28,600.00","28,601.00","28,590.00","28,597.97",-0.24,308,"8,808,175","8,808,175"
06.11.2023,"28,500.00","28,900.00","28,500.00","28,667.06",0.56,131,"3,755,385","3,755,385"
03.11.2023,"28,500.00","28,600.00","28,500.00","28,506.90",-0.32,29,"826,700","826,700"
02.11.2023,"28,600.00","28,600.00","28,599.00","28,599.70",0.00,50,"1,429,985","1,429,985"
01.11.2023,"28,599.00","28,599.00","28,599.00","28,599.00",0.35,3,"85,797","85,797"
31.10.2023,"28,500.00","28,500.00","28,500.00","28,500.00",0.17,37,"1,054,500","1,054,500"
30.10.2023,"28,350.00","28,789.00","28,350.00","28,452.54",0.30,35,"995,839","995,839"
27.10.2023,"28,388.00","28,498.00","28,350.00","28,366.40",-0.47,50,"1,418,320","1,418,320"
25.10.2023,"28,500.00","28,500.00","28,500.00","28,500.00",-1.00,5,"142,500","142,500"
24.10.2023,"28,789.00","28,789.00","28,789.00","28,789.00",-0.03,3,"86,367","86,367"
20.10.2023,"28,800.00","28,800.00","28,798.00","28,799.07",0.00,15,"431,986","431,986"
19.10.2023,"28,799.00","28,799.00","28,799.00","28,799.00",0.00,4,"115,196","115,196"
18.10.2023,"28,800.00","28,800.00","28,800.00","28,800.00",-0.43,22,"633,600","633,600"
17.10.2023,"28,925.00","28,925.00","28,925.00","28,925.00",0.13,3,"86,775","86,775"
16.10.2023,"28,900.00","28,900.00","28,700.00","28,887.19",0.65,16,"462,195","462,195"
13.10.2023,"28,700.00","28,700.00","28,700.00","28,700.00",0.00,2,"57,400","57,400"
12.10.2023,"28,700.00","28,700.00","28,700.00","28,700.00",-0.13,13,"373,100","373,100"
06.10.2023,"28,949.00","28,949.00","28,590.00","28,737.60",1.01,25,"718,440","718,440"
05.10.2023,"28,500.00","28,500.00","28,400.00","28,451.54",0.39,24,"682,837","682,837"
04.10.2023,"28,340.00","28,340.00","28,340.00","28,340.00",-0.47,2,"56,680","56,680"
02.10.2023,"28,450.00","28,490.00","28,450.00","28,472.86",0.94,7,"199,310","199,310"
28.09.2023,"28,200.00","28,250.00","28,200.00","28,208.33",0.31,12,"338,500","338,500"
27.09.2023,"28,121.00","28,121.00","28,121.00","28,121.00",-0.63,7,"196,847","196,847"
26.09.2023,"28,300.00","28,300.00","28,300.00","28,300.00",0.00,20,"566,000","566,000"
22.09.2023,"28,300.00","28,300.00","28,300.00","28,300.00",0.83,2,"56,600","56,600"
21.09.2023,"28,060.00","28,100.00","28,000.00","28,067.02",0.10,49,"1,375,284","1,375,284"
20.09.2023,"28,040.00","28,040.00","28,040.00","28,040.00",-0.21,2,"56,080","56,080"
19.09.2023,"28,100.00","28,100.00","28,100.00","28,100.00",-0.02,1,"28,100","28,100"
18.09.2023,"28,100.00","28,110.00","28,100.00","28,105.00",0.39,20,"562,100","562,100"
15.09.2023,"28,000.00","28,000.00","27,990.00","27,996.82",0.11,22,"615,930","3,779,930"
13.09.2023,"27,930.00","28,000.00","27,930.00","27,966.96",-0.12,50,"1,398,348","1,398,348"
06.09.2023,"28,000.00","28,000.00","28,000.00","28,000.00",0.00,30,"840,000","840,000"
04.09.2023,"27,998.00","28,000.00","27,998.00","27,999.00",0.30,4,"111,996","111,996"
01.09.2023,"27,900.00","27,950.00","27,900.00","27,915.62",-0.17,64,"1,786,600","1,786,600"
31.08.2023,"28,000.00","28,000.00","27,899.00","27,963.09",0.15,68,"1,901,490","1,901,490"
30.08.2023,"27,900.00","28,000.00","27,900.00","27,920.84",0.44,19,"530,496","530,496"
29.08.2023,"27,800.00","27,800.00","27,799.00","27,799.83",0.00,12,"333,598","333,598"
25.08.2023,"27,800.00","27,800.00","27,800.00","27,800.00",0.07,10,"278,000","278,000"
24.08.2023,"27,800.00","27,800.00","27,700.00","27,780.95",-0.07,21,"583,400","583,400"
23.08.2023,"27,800.00","27,800.00","27,800.00","27,800.00",-0.32,1,"27,800","27,800"
21.08.2023,"27,890.00","27,890.00","27,890.00","27,890.00",-0.04,3,"83,670","83,670"
18.08.2023,"27,900.00","27,900.00","27,900.00","27,900.00",1.18,8,"223,200","223,200"
17.08.2023,"27,800.00","27,800.00","27,500.00","27,575.00",1.01,8,"220,600","220,600"
16.08.2023,"27,300.00","27,300.00","27,300.00","27,300.00",1.11,15,"409,500","409,500"
15.08.2023,"27,000.00","27,000.00","27,000.00","27,000.00",-1.10,2,"54,000","54,000"
14.08.2023,"27,300.00","27,302.00","27,300.00","27,300.80",-0.72,25,"682,520","682,520"
11.08.2023,"27,500.00","27,500.00","27,500.00","27,500.00",-1.41,5,"137,500","137,500"
10.08.2023,"27,750.00","28,000.00","27,750.00","27,892.86",-0.74,7,"195,250","195,250"
08.08.2023,"28,100.00","28,100.00","28,100.00","28,100.00",0.36,1,"28,100","28,100"
07.08.2023,"28,000.00","28,000.00","28,000.00","28,000.00",0.00,8,"224,000","224,000"
31.07.2023,"28,000.00","28,000.00","28,000.00","28,000.00",2.52,3,"84,000","84,000"
27.07.2023,"27,310.00","27,311.00","27,310.00","27,310.63",0.04,19,"518,902","518,902"
26.07.2023,"27,300.00","27,300.00","27,300.00","27,300.00",-2.15,3,"81,900","81,900"
